skel,smi,chembl,pAct_exact,pAct_any,pred
ULCIVHLQFMURQB,COc1cc(-c2cnc3nc2NCCCNS(=O)(=O)c2cc(ccc2OC)N3)ccc1F,,,,0.001116463
QUBPQLLMMSZSGD,CC(C)N1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,CHEMBL1091356,,4.301029995663981,0.07442143
QXQAMYSUXHQLHV,Cc1ccc(S(=O)(=O)N2CCN(c3nc(Cl)ncc3Br)CC2)cc1,CHEMBL3891205,4.236572006437063,4.236572006437063,0.0008890599
LWGSLBQDPISOIG,CCN(CC)C(=O)c1cncc(-c2ccc(C(=O)N[C@@H](C)C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,,6.090699028348045,6.090699028348045,0.9794892
MHCUTNBMFHQMDH,C[C@@H](O)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,,,4.208169052325164,9.295356e-05
OUEGYTPVBXUIBM,O=S(=O)(c1ccc(F)cc1)N1CCN(c2nc(Cl)ncc2Br)CC1,CHEMBL3910366,3.9136401693252516,3.9136401693252516,0.0007764683
ATLXDJYCMFODFL,O=S(=O)(c1cc(Cl)sc1Cl)N1CCN(c2nc(N3CCOCC3)ncc2Br)CC1,CHEMBL3958973,,3.3010299956639813,0.0004021228
KBIZAQZMSIWUKM,N#Cc1ccc(S(=O)(=O)N2CCN(c3nc(N4CCOCC4)ncc3Br)CC2)cc1,CHEMBL3925472,,3.3010299956639813,0.0001718017
OAAOAJVXZHNUNX,CCCS(=O)(=O)N1CCN(c2nc(Cl)ncc2Br)CC1,CHEMBL3985349,,3.3010299956639813,0.0017428651
RASGUUGERRDSQO,O=C(c1ccc(Cl)cc1[N+](=O)[O-])N1CCN(c2nc(N3CCOCC3)ncc2Br)CC1,CHEMBL3963388,,3.3010299956639813,0.02308555
TYIMZENBQDQKMQ,Cc1noc(C)c1S(=O)(=O)N1CCN(c2nc(N3CCOCC3)ncc2Br)CC1,CHEMBL3904773,,3.3010299956639813,0.00017487835
GENXPOJAWLVHDN,O=S(=O)(C1CC1)N1CCN(c2nc(Cl)ncc2Br)CC1,CHEMBL3967349,,3.3010299956639813,0.0003231751
BPQBMWJXOIQOCG,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(C2CCN(C(=O)Oc3ccccc3)C2)n1,,9.301029995663981,9.301029995663981,0.9714418
CZQBQJCSWBDMKJ,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2[nH]ncc2F)c2c(c1)ncn2C1CC1,,9.292429823902063,9.292429823902063,0.99998677
YNNLHGZKHWLMGW,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2CCCC1,,9.267606240177031,9.267606240177031,0.98898673
MELJDSYZXXIAAZ,C[C@@H]1COc2nc3c(n21)C(C1CC=CN=N1)=CC(C(=O)Nc1ccc(OC(F)(F)Cl)cc1)C3,,9.2518119729938,9.2518119729938,0.96396714
BUIOQEKTHIJDML,CC(C)(CO)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,,9.236572006437063,9.236572006437063,0.9999962
WXLDRYNTEQUKFN,O=C(Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1)C1CC1,,9.221848749616356,9.221848749616356,0.19827293
UWUGFYUYZJDSCI,C[C@@H]1COc2nc3c(n21)C(c1ccn[nH]1)=CC(C(=O)Nc1ccc(OC(F)(F)Cl)cc1)C3,,9.221848749616356,9.221848749616356,0.98397887
QTYVZNNBMDNHJL,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(C2CCN(C(=O)OCC(C)C)C2)n1,,9.220403508742175,9.220403508742175,0.9829883
CAWFLWKFZFPVQV,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OCc3ccccc3)CC2)n1,,9.209714835966759,9.209714835966759,0.94179314
VIRQQONVEODMEV,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)nc1n2CCS(=O)(=O)C1,,9.207608310501746,9.207608310501746,0.9761295
LZZKQSXFVVXKEA,O=C(Nc1ccc(OC(F)(F)Cl)cc1)C1C=C(c2ccn[nH]2)c2c(nc3n2CCC[C@H]3O)C1,,9.200659450546418,9.200659450546418,0.95967287
IMYBCFRJEMSIGW,O=C(CC1CC1)Cn1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21,,9.193820026016112,9.193820026016112,0.999793
ZNHNDPPZXABNOW,O=C(Cn1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cncnc3)c21)NC1CC1,,9.193820026016112,9.193820026016112,0.9997193
JQABGSQQBRCJQL,COCCN1CCN(CC2C=CC(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)=CC2C2CC2)CC1,,9.191789027075778,9.191789027075778,0.9767322
GLDPZJFGBQDPFI,O=C(Nc1ccc(OC(F)(F)Cl)cc1)C1C=C(c2ccn[nH]2)c2c(nc3n2C[C@H](O)CO3)C1,,9.187086643357144,9.187086643357144,0.9841814
ZGJPEVGMGPUSJY,O=C(Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1)C1CC1,,9.187086643357144,9.187086643357144,0.92943037
XTFQLAOUVSZDDX,CCCCOC(=O)N1CCC(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,,9.17979854051436,9.17979854051436,0.9733331
DYGAAAGPEQGAEB,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cccnn2)c2c(c1)nc1n2CCC[C@H]1O,,9.173925197299173,9.173925197299173,0.99987185
GWFAEIJUZOMSID,C[C@H]1CCCn2c1nc1c2C(C2CC=CN=N2)=CC(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)C1,,9.173925197299173,9.173925197299173,0.8961988
DFMJWYNOKUEPJT,Cc1nc2[nH]ccc2cc1-c1ccn2nc(NC(=O)[C@@H]3C[C@@H]3F)cc2c1,,9.154901959985743,9.154901959985743,0.9999218
SWVWXQFAJXFRCG,O=C(Nc1cc2cc(-c3cnc4[nH]ccc4c3)ccn2n1)[C@@H]1C[C@@H]1F,,9.148741651280925,9.148741651280925,0.99952006
YAEGWTZQTKUCKB,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-n3cnnc3)c21,,9.142667503568731,9.142667503568731,0.9999975
WLEOSYVIWACBBF,O=C(Nc1ccc(OC(F)(F)Cl)cc1)C1C=C(c2ccn[nH]2)c2c(nc3n2[C@H](CO)COC3)C1,,9.130768280269024,9.130768280269024,0.24729978
HRMLHFUVAWDKQP,Cc1nc(Nc2ncc(C(=O)Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)s2)cc(N2CCN(C(=O)CCC3=[N+]4C(=Cc5c(C)cc(C)n5[B-]4(F)F)C=C3)CC2)n1,,9.1249387366083,9.1249387366083,0.9500159
ITAWYPWFFGKDPW,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)C3CCN(c4ncc(C(=O)Nc5ccc(OC(F)(F)Cl)cc5)cc4-c4ccn[nH]4)CC3)CC2)n1,,,,0.9988839
SAYPRYYFORNPCK,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12)C1CC1,,9.080921907623926,9.080921907623926,0.82920504
MRQBVRISEHOMOX,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2cncnc2)c2c(c1)ncn2CC1(O)CC1,,9.065501548756432,9.065501548756432,0.99999213
HJVDQPRJANOXIX,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCNCC1,CHEMBL3216659CHEMBL522503,8.543676446890842,8.543676446890842,0.8967522
ZQOBVMHBVWNVBG,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,,9.045757490560675,9.045757490560675,0.710825
SXDCKPADJGQJHO,COCCn1cc(Nc2nccn3c(C#Cc4cc(NC(=O)c5ccnc(C(F)(F)F)c5)ccc4C)cnc23)cn1,,8.36633198751818,8.36633198751818,0.9828703
NFTNUHHJWIJBRN,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OCCN(C)C)CC2)n1,,9.978810700930062,9.978810700930062,0.9365618
RZHUMJSINYZTBK,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc(N)nc3)nn2)C[C@H]1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,9.0268721464003,9.0268721464003,0.9698855
RZOMPFGUSZPJBC,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(C2CCN(C(=O)OCc3ccccc3)C2)n1,,9.017728766960431,9.017728766960431,0.96036285
BNRXMSGHPVYSDK,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,CHEMBL3426225,,9.0,0.99959654
WIWZZDWJKVPHCT,C[C@@H]1COCc2nc3c(n21)C(c1cc(O)ccn1)=CC(C(=O)Nc1ccc(OC(F)(F)Cl)cc1)C3,,8.954677021213342,8.954677021213342,0.7214114
AWJZZXXWVQWGDE,O=C(Nc1cc2cc(-c3cc4cc[nH]c4nc3Cl)ccn2n1)[C@@H]1C[C@@H]1F,,8.920818753952375,8.920818753952375,0.99979645
DUPWHXBITIZIKZ,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,,8.920818753952375,8.920818753952375,0.99693465
LIEUQFMVFKJKHX,Cn1cc(NC(=O)c2cc(C(=O)c3c(Cl)ccc(Cl)c3F)c[nH]2)cn1,,8.920818753952375,8.920818753952375,0.55261034
KAOLEVWLFXERDQ,C[C@]1(O)CCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4ccn[nH]4)c3n2C1,,8.886056647693163,8.886056647693163,0.9891951
NHCXDULQCCCWLO,CCS(=O)(=O)N1CCC(Nc2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,,8.87942606879415,8.87942606879415,0.69718826
LDGJWNZFGYFENB,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)C4)nn3)ccc12)C1CC1,,8.823908740944319,8.823908740944319,0.9972928
WDCAIDURBBQFBC,Cc1ccc(NC(=O)c2cc(C(C)(C)C)on2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)nccn12,,7.99148333035061,7.99148333035061,0.9174081
BCGSHQSXJFPEKN,Cc1c(-c2ccn3nc(NC(=O)[C@@H]4C[C@@H]4F)cc3c2)cnc2[nH]cc(Cl)c12,,8.769551078621726,8.769551078621726,0.9999751
DHJTUJFNFPVBIW,CC(C)C(=O)NC(=S)N(Cc1ccccc1)Cc1ccccc1,,8.7594507517174,8.7594507517174,0.06423229
OVJNAMCAMRZYJR,Cc1nc2c(-c3ccn[nH]3)cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2n1C,,8.7594507517174,8.7594507517174,0.99999917
GWJVXYZDNRXACJ,Cc1nc(Nc2ncc(C(=O)Nc3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)s2)cc(N2CCN(CCO)CC2)n1,,8.701152407037243,8.701152407037243,0.9889848
BDHJKYLJPYEWOX,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)nccn12,,8.142102750998246,8.142102750998246,0.96689135
MNBNPSZPKJMKII,O=C(NC1CC1)c1cncc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)c1,,8.721246399047171,8.721246399047171,0.98625803
ANEBQUSWQAQFQB,Cc1nc(Nc2ncc(C(=O)Nc3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)s2)cc(N2CCN(CCO)CC2)n1,,8.618286003218532,8.618286003218532,0.9918208
CLZXHZGRQVXWTJ,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)CCC3=[N+]4C(=Cc5c(C)cc(C)n5[B-]4(F)F)C=C3)CC2)n1,,9.823908740944319,9.823908740944319,0.9845285
QCFZDYFUWADUJV,COC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,,9.818156412055227,9.818156412055227,0.8754921
YUSUSZLMJZVSFY,CC(C)n1cnc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-n3ccnc3)c21,,9.795880017344075,9.795880017344075,0.99997914
QAHANVZHNDZWSM,CCOC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,,9.756961951313706,9.756961951313706,0.894133
VQQKESJQSNYQOP,C=CC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,,9.749579997691106,9.749579997691106,0.89516276
UPXFBKXBRDBIKU,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(C(=O)OCCN3CCOCC3)CC2)n1,,9.747146969020108,9.747146969020108,0.9329903
YXCVYRQZUTUYKZ,C/C=C/C(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,,9.718966632752272,9.718966632752272,0.8502842
UGRGTNDQCIYUDE,C=CCOC(=O)N1CCC(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,,9.703334809738468,9.703334809738468,0.93816215
CPUMMWVRFYEEPF,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ccc2n1,,8.67366413907125,8.67366413907125,0.99952245
UKFPBOHLGQBEBH,Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)ccnn12,,8.649751981665837,8.649751981665837,0.9552029
FDABGBAPBXQKIV,CNc1nc2cc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)ccn2n1,,8.642065152999546,8.642065152999546,0.9995302
YIUOPZRKRRRSTC,Cc1c(-c2ccn3nc(NC(=O)[C@@H]4C[C@@H]4F)cc3c2)cnc2[nH]ccc12,,8.508638306165727,8.508638306165727,0.9999852
CIKRVGZNQZNXMQ,Cc1c[nH]c2ncc(-c3ccn4nc(NC(=O)[C@@H]5C[C@@H]5F)cc4c3)cc12,,8.602059991327963,8.602059991327963,0.9999701
TWDJVIDAYJLYKW,COCCn1cc(Nc2nccn3c(C#Cc4cc(NC(=O)c5cccc(C(F)(F)F)c5)ccc4C)cnc23)cn1,,8.391277769448672,8.391277769448672,0.975339
JRURCDBDWOYHMU,N#Cc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)oc3n2)c1,,7.977808526463232,7.977808526463232,0.9793522
YOUVLLMMGKHXPM,COCCn1cc(Nc2nccn3c(C#Cc4cc(NC(=O)c5cc(C(C)(C)C)on5)ccc4C)cnc23)cn1,,8.568636235841012,8.568636235841012,0.959194
FHUDMNMPUCFLRX,Cc1c(-c2ccn3nc(NC(=O)[C@@H]4C[C@@H]4F)cc3c2)cnc2[nH]cc(F)c12,,8.537602002101044,8.537602002101044,0.9999323
JLQPVUJUCFSACM,Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,,8.508638306165727,8.508638306165727,0.97885793
OMFCHJDSVYLXIE,C[C@H]1[C@@H](CO)Oc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4ccn[nH]4)c3n21,,8.498940737782249,8.498940737782249,0.9999913
YZMSPABNYFHEHD,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)ccc12,,8.494850021680094,8.494850021680094,0.88562995
SCVOABYBOHRDLK,O=C(Nc1cc2cc(-c3cnc4[nH]cc(Cl)c4c3)ccn2n1)[C@@H]1C[C@@H]1F,,8.494850021680094,8.494850021680094,0.9997004
SXIDXVGGABQPIG,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)ccnn12,,8.429005610390107,8.429005610390107,0.99835014
QTVCDMUYWFDBGF,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)nccn12,,8.470498661961074,8.470498661961074,0.99904746
CBMGZXHASOIHSW,CC(=O)Nc1ccc(-c2cn([C@@H]3CN[C@H](C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)C3)nn2)cn1,,8.455931955649724,8.455931955649724,0.9516513
VAALVSOKWZKXRF,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)C4CCN(c5ncc(C(=O)Nc6ccc(OC(F)(F)Cl)cc6)cc5-c5ccn[nH]5)CC4)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,,,,0.9999721
WZIXOSLCIKUWAH,O=C(Nc1cc2cc(-c3cnc4[nH]c(Cl)cc4c3)ccn2n1)[C@@H]1C[C@@H]1F,,8.443697499232712,8.443697499232712,0.999785
JCNSIZBVFFVTJE,CCCCOC(=O)N1CCN(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)CC1,,9.69680394257951,9.69680394257951,0.9597344
OWEGQACAHYGLOT,C=CC(=O)N1CCC(Nc2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,,9.688246138944246,9.688246138944246,0.98348767
SYZNYVDAHCWNHN,O=C(Nc1cc2cc(-c3cnc4[nH]cc(F)c4c3)ccn2n1)[C@@H]1C[C@@H]1F,,8.443697499232712,8.443697499232712,0.99957246
IUCMEDMSUCVZQN,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)nccn12,,8.225587331699465,8.225587331699465,0.95357037
UVHMCYBDLLCIAP,Cc1cc2cc(-c3ccn4nc(NC(=O)[C@@H]5C[C@@H]5F)cc4c3)cnc2[nH]1,,8.397940008672037,8.397940008672037,0.99994767
MTEGKTVACNLOJX,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)ccnn12,,7.81071384471597,7.81071384471597,0.9518866
PHWCXTHGBBBBRV,C[C@@H]1COCc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(N4CC(O)C4)c3n21,,8.3767507096021,8.3767507096021,0.9921409
ZCWRJICNHZNBPI,O=C(Nc1cc2cc(-c3cnc4[nH]cc(Cl)c4c3Cl)ccn2n1)[C@@H]1C[C@@H]1F,,8.366531544420413,8.366531544420413,0.999912
YTOXAXYCYYWBRD,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Cl)cc5Cl)C4)nn3)nc2s1,,8.318758762624412,8.318758762624412,0.44817317
RKGOHOXKHIGYOL,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)ccnn12,,8.104273981379734,8.104273981379734,0.9346552
HALLMSFSGWWZGX,Cc1cn(-c2cc(C(=O)Nc3ccc(C)c(C#Cc4cnc5c(Nc6cnn(C)c6)nccn45)c3)cc(C(F)(F)F)c2)cn1,,8.21061337046067,8.21061337046067,0.9998604
GMRGPROGLVTTBZ,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nc(C(C)C)n2ccnc(N)c12,,,8.301029995663981,0.99975973
VCUSIMGPDKHBQQ,CCn1cc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,,,8.301029995663981,0.9977799
IVQQGZRJCZWGPF,CCn1cc(C#Cc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,,,8.301029995663981,0.7771177
CRLGQNCMMSYJDL,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nc(C)n2ccnc(N)c12,,,8.301029995663981,0.9996916
VETCWTAKWPRXGM,CCn1cc(C#Cc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,,,8.301029995663981,0.7032495
KBHKQJGLCNBEQD,CCn1cc(C#Cc2cc(C(=O)Nc3ccc(CN(C)C)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,,,8.301029995663981,0.90498936
NVJKADDNEVLCQL,CCn1cc(C#Cc2cc(C(=O)Nc3cccc(C(F)(F)F)n3)ccc2C)c2c(N)ncnc21,,7.560667306169737,7.930848650916859,0.79357123
LBQIFCMCSHHVFZ,CCc1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)nccn12,,,8.301029995663981,0.99969876
BGQDHRQGPWNNRV,CCn1cc(C#Cc2cc(NC(=O)c3cc(-n4cnc(C)c4)cc(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,,7.560667306169737,7.930848650916859,0.99972934
XSOXPLMEUJTPMW,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,,,8.301029995663981,0.98818177
XHDWSOXTWYFKAF,CCn1cc(C#Cc2cc(NC(=O)c3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,,,8.301029995663981,0.9974813
RHAAPMNNYLTUMP,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cn(C)c2ncnc(N)c12,,,8.301029995663981,0.9994473
SYTHKOZFKVWCFO,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,,7.559593203859604,7.559593203859604,0.88421494
XWFPYAMSCRHQFU,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,,,8.301029995663981,0.98701304
ZIYKGRXBKMXPIF,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,,7.560667306169737,7.930848650916859,0.931489
PZVWYWLYIMTXHB,Cc1ccc(C(=O)Nc2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1cn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,,7.560667306169737,7.930848650916859,0.9861216
ZFACQIIDMQLLPO,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cn(C)c2ncnc(N)c12,,,8.301029995663981,0.9172539
MJKPHXLUINVOFS,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(C#Cc4cn(C)c5ncnc(N)c45)c3)cc(C(F)(F)F)c2)cn1,,7.560667306169737,7.930848650916859,0.99969196
JBMBNRRDIVXXLR,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cn(C)c2ncnc(N)c12,,,8.301029995663981,0.99958104
HQDWFEUKAIUUKI,CCn1cc(C#Cc2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,,,8.301029995663981,0.8176612
GFBWOZUFYHGVSX,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cn(C(C)C)c2ncnc(N)c12,,,8.301029995663981,0.99929726
GUEFRZZGCQAGLR,O=C(Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12)C1CC1,,8.259637310505756,8.259637310505756,0.9800292
IYBWNNPPGPAZNB,CC(O)c1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,,8.240348575382285,8.240348575382285,0.99923575
ONYASORTFKFDEA,CC(=O)Nc1n[nH]c2cc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)ccc12,,8.229147988357855,8.229147988357855,0.9174842
HTQFCQUXHWQFLM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cn(C)c(-c2ncc(C(F)(F)F)[nH]2)n1,,8.190440285364732,8.190440285364732,0.9998072
MYMBTVRXCNFFNP,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1C#Cc1cnc2c(Nc3cnn(C)c3)nccn12,,8.086428490457127,8.086428490457127,0.93924546
RUWIDGWSQITTJB,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccc(-c2ncc[nH]2)nc1,,8.166852888087215,8.166852888087215,0.99964535
FVYMRGNWPDZIDO,CC(C)(C)OC(=O)N1C[C@@H](n2cc(-c3ccc4nc(N)sc4n3)nn2)C[C@H]1C(=O)Nc1ccc(Br)cc1,,8.161150909262744,8.161150909262744,0.4922672
JJFYUQKAJYRNHL,CC(=O)Nc1nc2ccc(-c3cn([C@@H]4CN[C@H](C(=O)Nc5ccc(Br)cc5)C4)nn3)nc2s1,,8.154901959985743,8.154901959985743,0.4360914
DMWAXJBYXJFYAH,O=C(Nc1cc2cc(-c3cnc4[nH]cc(F)c4c3Cl)ccn2n1)[C@@H]1C[C@@H]1F,,8.142667503568731,8.142667503568731,0.99959797
PELIWNRKLAFPFO,O=C(Nc1cc2cc(-c3cnc4[nH]ccc4c3Cl)ccn2n1)[C@@H]1C[C@@H]1F,,7.881781757291835,7.881781757291835,0.9998281
BDDFTQKLPQWOLD,COC(=O)N1CCC(c2cc(Nc3ncc(C(=O)Nc4c(C)cccc4Cl)s3)nc(C)n2)C1,,9.63264407897398,9.63264407897398,0.9060258
